id,keyword,location,tweet,label
6385,transformer,somewhere,"We were walking home from dinner at about 9:15pm ET, when suddenly the sky over Midtown #Manhattan lit up like the Northern Lights. It lasted 2-3 minutes before ending abruptly. #Astoria #transformer explosion? 
@wcbs880
 #NYC",2
6386,transformer,somewhere,My roommate recorded this from Harlem. #powerplant #explosion #transformer #nyc #queens #astoria #nycbluelight #nycsky,2
6387,transformer,somewhere,Daylight at 9:30pm in New York. #transformer #explosion #ConEd #NewYork #Astoria,1
6388,transformer,somewhere,"""An apparent #transformer #explosion at the #Con #Edison #energy #company lit up the skies over #newyorkcity, shocking witnesses.""
#blueskynyc #Brooklyn #USA",1
6389,flood,somewhere,"Follow the link to watch this incredibly rare sighting! 

https://youtu.be/rngAIahfEjQ

#pinkelephant #elephant #swimming #flood #calf",0
6390,flood,somewhere,"This arch in Japan is not a bridge but a hydraulic gate to prevent flooding.

#Technology #TechForGood #4IR #Flood #Engineering #Tech4All #Tech #MWC #MWC23 #Japan #Socialmedia #innovation  #Tech4Good #MWC2023",0
6391,flood,somewhere,"Have you spotted our robo flail? 👀 

It's a remote control lawn mower that we use to cut Alexanders and grass on flood banks. 

Alexanders smother the grass on sea walls leaving them vulnerable to damage and erosion. We use this device to ensure staff safety. 

#Flood #Safety",0
6392,flood,somewhere,"River was flowing pretty good the other day. 

#fishing #illinois #illinoisriver #bassfishing #outdoor #YouTube #IRL #Flood #angler #lunkers",0
6393,flood,somewhere,"Well you know, the #Moon, with its #gravitational pull on the #Earth, is responsible for #tidal #phenomena (#flood and #ebb #tides). Here you can view a nice illustration of the gravitational pull of the Moon.",0
6394,flood,somewhere,Floods in Vanderbijlpark #floods #flood #vanderbijlpark,1
6395,flood,somewhere,The #flood situation in Peninsular #Malaysia has worsened over the last 24 hours.,1
6396,flood,somewhere,Insane flood caught on camera #flood #water #naturaldisaster,1
6397,flood,somewhere,The release of the 2nd flood outlook for spring is showing a greater chance for flooding along the Mississippi River. A combination of a larger snowpack to the north and above normal precipitation chances through May are the leading causes. #iawx #Flood,1
6398,flood,somewhere,"Here's a clip from a livecam in Escondido, #California just now where you can see a #flooded roadway as #rain continues to pour in the area. There is an ongoing #FloodWatch. #cawx #flood 
@NWSSanDiego",1
6399,flood,somewhere,"📍Long Video 👉https://youtu.be/NKBFm8Eyd9k

Flash floods in Los Angeles, California! Cars and the airport flooded!

#flashfloods  #LosAngeles #California #flood #Weather
#LosAngelesflood",1
6400,flood,somewhere,"📍Long Video 👉https://youtu.be/NKBFm8Eyd9k

Flash floods in Los Angeles, California! Cars and the airport flooded!",1
6401,flood,somewhere,"Brasil- #Lightning struck a soccer field, in the middle of a game that was stopped due to #rain in #Limeira, in the state of #SãoPaulo.
 #Brazil #RainStorm #Storm #Flood😥😱",1
6402,flood,somewhere,"NW Qld #Flood Watch: Settlement Creek, Nicholson River, Leichhardt River, Cloncurry River, Georgina River & Eyre Creek. Further rise of the river level, road closures and ongoing isolation of communities likely with continuing rain in NW Qld",1
6403,flood%20watch,somewhere,"Heavy Rain Tonight, Mix in the AM 
@samlanewx
 #mowx #kswx #okwx #arwx #heavyrain #floodwatch",1
6404,flood%20watch,somewhere,"Hey 
@LADWP
 I've been on hold with you for over an hour. Should this sparking pole be something to worry about? #storm #LARain #floodwatch",1
6405,flood%20watch,somewhere,"The Santa Ana near Grand Terrace is really flowing. 

Be careful out there and don't test the waters 🌊 

Lots of hidden debris in and around all that fast moving water.
 
#LARain #Flood #LA #flooding #FloodWarning #floodwatch",1
6406,flood%20watch,somewhere,"Expecting some high rainfall totals, as such we  issued a Flood Watch south of Point Conception where we could see 2-5 inches of rainfall with rates up to around 1 inch per hour. Keep in mind, this graphic shows all precipitation in liquid form. #socal #carain #floodwatch",1
6407,flood%20watch,somewhere,Southern California is so dramatic. #floodwatch #blizzardwatch. And outside it’s blue skies and white fluffy clouds.,0
6408,flood%20watch,somewhere,"There were crazy high winds and flooding near us

I'm really glad that this giant tree limb didn't fall the other way on the roof of my house! 
It did, however block in our cul-de-sac, so we won't be going anywhere today!
#Stormworks 
#LARain 
#floodwatch",2
6409,flood%20watch,somewhere,"Gittin' it together for tomorrow! Since the weather's shitty all over the country, ya might as well stay in & watch my FB Live concert! Captive audience -- just like during lockdown! 

What? Too soon? 🤔

Details attached. ↓↓↓

#LARain #floodwatch #livestream #performance",0
6410,flood%20watch,somewhere,"Good morning Southern California…
We are looking at 48 hours of rain (heavy at times with isolated thunderstorms) ..mountain snow with blizzard conditions..
Stay safe #FloodWatch #BizzardWarning 
@FOXLA",1
6411,flood%20watch,somewhere,"Flood Watch report from Hyde Park, NY: https://mycoast.org/reports/109788 #floodwatch #NY",1
6412,flood%20watch,somewhere,"#FloodWatch — Fitzroy River in Kimberley, Western Australia, continues to flood from the aftermath of ex-Tropical Cyclone Ellie. …https://erbeben-earthquake-terremoto.blogspot.com/2023/02/floodwatch-fitzroy-river-in-kimberley.html…",1
6413,flood%20watch,somewhere,the #SanFernandoValley is on #FloodWatch until 6 p.m. TOMORROW!!!,1
6414,flash%20flood,somewhere,"A Flash Flood Warning is in effect for Pushmataha County until Mar 02, 2023 11:30PM.  Rising water and flash flooding may be occurring in the warned area.",1
6415,flash%20flood,somewhere,"Flash Flood Warnings in effect for Mena & Waldron. Around 1-2"" have already fallen with another 2-3"" possible. #arwx #ARStormTeam",1
6416,flash%20flood,somewhere,#FlashFlood WARNING issued for parts of the KNWA/FOX24 coverage area until 3/02 11:00PM. Heavy rainfall might lead to rapidly rising waters. NEVER DRIVE INTO FLOOD WATERS! Always #TurnAroundDontDrown #ARwx #Okwx,1
6417,flash%20flood,somewhere,"FLASH FLOOD WARNING: for Polk and Scott counties until 10:40 PM. Remember to #TurnAroundDontDrown.
#arwx #ARStormTeam",1
6418,flash%20flood,somewhere,FLASH FLOOD WARNING for portions of Logan and Scott counties until 11 PM.  Remember to #TurnAroundDontDrown. #arwx #ARStormTeam,1
6419,flash%20flood,somewhere,"Flash Flood Warning including Waldron AR, Abbott AR and  Cauthron AR until 11:00 PM CST",1
6420,flash%20flood,somewhere," New Flash Flood Warning 🌊 

Flash flooding is in progress, imminent, or highly likely. Please seek shelter.",1
6421,flash%20flood,somewhere,"Flash Flood Warning including Hugo OK, Boswell OK and  Fort Towson OK until 11:15 PM CST",1
6422,flash%20flood,somewhere, Flash flood of valleys in Khor fakkan,1
6423,flash%20flood,somewhere,"We are increasingly concerned about a Flash Flood event tonight across our area. Focus from after midnight (before daylight) on through Friday. Early Friday morning commuters and those going to school, you need to be informed before you head out, and consider an alternate plan.",1
6424,flash%20flood,somewhere,"A Flash Flood Warning is in effect for Choctaw County until Mar 02, 2023 11:15PM.  Rising water and flash flooding may be occurring in the warned area.",1
6425,flash%20flood,somewhere,Flash Flood Warning (green) issued until 10:40pm for parts of Polk and Scott Co. in addition to the Severe T'storm Warning in far western AR #arwx,1
6426,flash%20flood,somewhere,"#BREAKING: Life-threatening Flash flood warning has been issued 

📌#LosAngeles | #California
 
The National weather service in Los Angeles California has issued a Flash flood warning until 10:00 PM PST tonight as they are calling this a dangerous and …",1
6427,flash%20flood,somewhere,"Thank god we had some chainsaws 
@PappenheimWx
 just a little pit stop to clear a pine tree out of the road in a flash flood. Needles to say we are soaked and headed to a hotel.. tomorrow we do it again!",1
6428,forest%20fire,somewhere,"In the only National Forest in Louisiana; Kisatchie. Exploring a controlled burn this morning ~ 
🔥🔥🔥
#fire #forestfire #controlledburn #photographer #photography #heat",0
6429,forest%20fire,somewhere,"Forest fire has been burning since last 5 days at lanjigarh and also seems to be increasing in some patches. Please take urgent action.🙏🙏🙏
#ClimateCrisis
#forestfire",1
6430,forest%20fire,somewhere,"Awareness meeting and Rally is being conducted in Fringe villages of #Similipal in #Baripada and #Bangriposi Ranges.
#Forestfire",0
6431,forest%20fire,somewhere,Forest Fire raging in the Anamalai Tiger Reserve somewhere around Thirumurthy Hills,1
6432,forest%20fire,somewhere,"The Aberdare National Park has lost almost 40,000 acres to a two-week #forestfire which started as a result of the current dry weather and the drying up of the moorlands by high altitude winds. It's impact will be felt over the coming months as water levels are predicted to drop.",0
6433,forest%20fire,somewhere,Fire caught at Forest where there was no resident no harm to human beings. #firesafety #forestfire,1
6434,forest%20fire,somewhere,"“Summer Time“ (1); oil on canvas, 24 x 30 cm, 2023
#globalwarming #zombiefire #fire #forestfire #painting #contemporaryart #contemporarypainting #art",0
6435,forest%20fire,somewhere,"J&K : Fire in the forests of Kamla in Tral region, efforts to extinguish the fire intensified.

#ForestFire #tral #Anantnag #JammuAndKashmir",1
6436,forest%20fire,somewhere,"This is still burning
#ClimateCrisis #ForestFire #Odisha",1
6437,forest%20fire,somewhere,"#ForestFire broke out today at Pokasunga beat, Karada Range, Phulbani 
@pccfodisha
 
@PCCFWL_Odisha
 
@ForestDeptt
 
@INCOdisha",1
6438,forest%20fire,somewhere,Once again #forestfire on the Mumbra hill,1
6439,forest%20fire,somewhere,"#ForestFire still burning at Pokasunga beat, Karada Range, #Phulbani #Odisha",1
6440,forest%20fire,somewhere,"#Airplanes and #firefighters continued to try to contain a #forestfire of great proportions in a wooded area in #easternCuba. The #fire started a week ago and at least 1,300 hectares have been consumed by #flames....",1
6441,forest%20fire,somewhere,"What happens to #forest soil after a #wildfire?

Knowing the effect of #ForestFire on a key component of #forests such as #soil is crucial to foster #ForestResilience!

Learn more in this publication from the 
@HoliSoils
 project 👉 https://holisoils.eu/new-publication-on-post-fire-recovery-of-soil-microbial-functions/…",0
6442,forest%20fire,somewhere,"Drone cameras to check fires in Rayagada forests.

https://orissapost.com/drone-cameras-to-check-fires-in-rayagada-forests/…      #DroneCamera #ForestFire #Rayagada #Odisha",1
6443,forest%20fire,somewhere,"Natural Disasters 2023: Calamities That Severely Hit The World In February

#NaturalDisaster #calamity #Brazilflood #Flood #EarthquakeTurkeySyria #TurkeySyriaEarthquake #Australiaflood #Avalanche #Forestfire",0
6444,forest%20fire,somewhere,"Authorities have been placed on a 24/7 high alert for forest fires in the country’s northern, northeastern and central regions as the number hotspots continues to rise.",1
6445,forest%20fire,somewhere,"#forestfire #powerlines #BPC 

The Depsi fire that killed four people and could have destroyed thousands of acres of forest was caused by sparks thrown off from disruptive electricity lines, eyewitnesses claim",0
6446,hail,somewhere,I’ve never seen it #hail  this much! 😳 #hailingintexas #granbury #granburytx,1
6447,hail,somewhere,This video was sent in by Brian Lee of hail near US 82 and Texoma Parkway! Keep sending us your pictures and videos!,1
6448,hail,somewhere,A special day watching hail with a backdrop of tropicals. #mygarden #hail #SoCal #SoCalStorm #SundayYellow,1
6449,hail,somewhere,"Lease hog said bring it… 
She brought it

#hail in Sherman keeping it exciting currently",1
6450,hail,somewhere,"Whoa! Here's a clip showing lots of #Hail from the Sherman, #Texas livecam just now as a #SevereThunderstorm moves through! 🤯 #txwx 
@NWSFortWorth",2
6451,hail,somewhere,"Sherman, Texas hail at 4:30PM Thursday!! Lots of hail fog too!! From our Stormtracker Aric Dickson. #hail #fog #okwx #txwx 
@kfor
 3.2.23",1
6452,hail,somewhere,"Oh hail!!! Golf ball size hail in Sherman, Tx! #txwx #hail #severeweather 
@weatherchannel
 
@KXIITV
 
@KTENweather
 
@wfaa
 
@wfaaweathertoo
 
@BrianBriggsWX
 
@931KatyCountry
 
@Fox4Weather
 
@FOX4
 
@NBCDFWWeather
 
@NBCDFW",1
6453,hail,somewhere,"The current weather at my house in LA County is a mix of ice, hail, snow, and terrified birds. #LA #LosAngelessnow #LAstorm #LosAngeles #Snow #Hail #Storm",1
6454,hail,somewhere,What the #hail,1
6455,hail,somewhere,"Well now! #Hail in #PorterRanch #CA was not on my bingo card for #BHM or any other time of year 😳 #wildweather #winterstorm 
@NBCLA",1
6456,hail,somewhere,"#DallasWeather update 

#hail #TORNADOWARNING",1
6457,hail,somewhere,#cawx #hail came down hard on my car during my lunch break—lasted about 5 minutes!,0
6458,hail,somewhere,#texasweather stay safe if you’re driving #Weather #hail,1
6459,hail,somewhere,Hail and strong winds in NW Texas and Western Oklahoma. #txwx #okwx #hail #storms,2
6460,hail,somewhere,"Copious amount of hail dumping from a strong storm near Gainesville, Texas, northeast of Decatur, TX! 

LSC/Jake Nea | 
@JakeNea2
 
#TXwx #Texas #Hail #dfw #dfwwx",1
6461,hurricane,somewhere,zumi zimi zami🌪️ #zumizimizami #hurricane #pze23 #eurosong,0
6462,hurricane,somewhere,"Experience the 6-axis motion with 360-degree rotation now!

 #Hurricane #360VR #DOF",0
6463,hurricane,somewhere,"Same energy ✨
#pesmazaevroviziju
#Hurricane 
#pze23",0
6464,hurricane,somewhere,The rest of Hurricane members today... #Hurricane #Eurovision2023 #pesmazaevroviziju #Serbia,0
6465,hurricane,somewhere,"Like the world war, there is an explosion of air and ground everywhere. Nature takes everything back from us.
#TORNADOWARNING #tornado #Dallas #FortWorthBBT #fortworth #storm #secim2023 #texasweather #hurricane #tvwx #Denton #DFV #powerflash #Weather #CopaDelRey #dfwwx #6lımasa",2
6466,hurricane,somewhere,"Crazy winds in #Greenville, TX as the #storm line pushes through. Power flashes all over.",2
